,Tenure,MonthlyCharges,Charges_Per_Tenure,average_charge_per_service,TotalCharges,renewal,Contract,Total_Services_Added,PaymentMethod
2210,0.15714285714285714,0.09210526315789472,0.01947847942192899,0.026012150916424157,0.054170596954588326,0.16901408450704225,0.0,0.2857142857142857,0.6666666666666666
3381,0.0,0.14473684210526314,0.030160226201696512,0.001665645581252872,0.004312087319768225,0.014084507042253521,0.0,0.42857142857142855,0.0
1343,0.7142857142857143,1.0,0.027905601448873614,0.08462245366824936,0.29780353052149305,0.7183098591549296,0.0,0.5714285714285714,0.6666666666666666
273,0.2571428571428571,0.5263157894736842,0.08100600228185921,0.09035648644509113,0.254008893680097,0.26760563380281693,0.0,0.42857142857142855,0.6666666666666666
1812,0.6142857142857143,0.4407894736842105,0.06839602433381886,0.09061973502833512,0.5113866055787629,0.619718309859155,0.0,1.0,0.3333333333333333
71,0.6285714285714286,0.04605263157894737,0.012273536495968164,0.11586766733037218,0.16197277994879394,0.6338028169014085,0.0,0.14285714285714285,1.0
720,0.9714285714285714,0.09210526315789472,0.01857695092133481,0.06308119817079842,0.31154830885325424,0.07042253521126761,0.5,0.8571428571428571,0.6666666666666666
1740,0.44285714285714284,0.06578947368421054,0.015139019792648443,0.04550850053606984,0.12774558684813367,0.4507042253521127,0.0,0.42857142857142855,0.6666666666666666
1087,0.9571428571428572,0.44736842105263164,0.06938515274158674,0.37969061111962016,0.8009702196469478,0.9577464788732395,0.0,0.2857142857142857,0.3333333333333333
394,0.04285714285714286,0.5526315789473684,0.08341187558906692,0.025629243886251082,0.053362080582131786,0.0,1.0,0.2857142857142857,0.6666666666666666
583,0.9142857142857143,0.11842105263157895,0.021967664757485676,0.07684305917189974,0.3248888289987872,0.9154929577464789,0.0,0.7142857142857142,0.6666666666666666
3625,0.21428571428571427,0.4342105263157895,0.06839066918001885,0.052496553836728445,0.1847459911063199,0.014084507042253521,0.5,0.5714285714285714,1.0
2510,0.8714285714285714,0.006578947368421045,0.005928673497309293,0.0476336345535304,0.16763239455598974,0.8732394366197184,0.0,0.5714285714285714,0.0
2517,0.9428571428571428,0.618421052631579,0.0913950511345253,0.2841553070914382,0.9999999999999999,0.028169014084507043,1.0,0.5714285714285714,0.6666666666666666
500,0.0857142857142857,0.5855263157894737,0.08819173286656792,0.028296829529790166,0.09958226654089744,0.09859154929577466,0.0,0.5714285714285714,0.0
2533,0.0,0.2828947368421052,0.03487276154571159,0.0014167560116403737,0.0049858509634820095,0.014084507042253521,0.0,0.5714285714285714,1.0
2769,0.44285714285714284,0.625,0.09469250706880301,0.23322867207841935,0.4917127071823204,0.014084507042253521,1.0,0.2857142857142857,0.6666666666666666
2525,0.6714285714285715,0.6381578947368421,0.09709786365064405,0.1786963291979374,0.7550195391456677,0.676056338028169,0.0,0.7142857142857142,0.6666666666666666
3721,0.6285714285714286,0.631578947368421,0.09609383181484972,0.2492150405881452,0.7012532003773075,0.6338028169014085,0.0,0.42857142857142855,1.0
3455,0.8,0.368421052631579,0.058055128395919114,0.16445856945933526,0.5787629699501414,0.028169014084507043,1.0,0.5714285714285714,0.6666666666666666
1967,0.34285714285714286,0.48684210526315785,0.07449575871819039,0.0885281053760147,0.31154830885325424,0.014084507042253521,1.0,0.5714285714285714,0.0
2458,0.42857142857142855,0.631578947368421,0.09634854519473411,0.11443176596722315,0.483627543457755,0.4366197183098592,0.0,0.7142857142857142,0.6666666666666666
2178,0.7000000000000001,0.08552631578947367,0.0176248821866164,0.05163501301883903,0.21843417329200915,0.7042253521126761,0.0,0.7142857142857142,0.6666666666666666
1763,0.8714285714285714,0.618421052631579,0.09376425161898391,0.26887731658753256,0.9462336612316399,0.8732394366197184,0.0,0.5714285714285714,0.6666666666666666
2830,0.7857142857142857,0.4078947368421053,0.06405681971186211,0.2923878082401593,0.6166284867268562,0.056338028169014086,0.5,0.2857142857142857,1.0
1259,0.2857142857142857,0.6381578947368421,0.09649477132983258,0.11644202787563179,0.32744913084489957,0.29577464788732394,0.0,0.42857142857142855,0.0
2659,0.5142857142857143,0.2763157894736842,0.0455205441067835,0.1465640475825803,0.30871850154965635,0.04225352112676056,0.5,0.2857142857142857,0.0
3562,0.6285714285714286,0.375,0.05872866268719237,0.1638267728595497,0.46085433230022904,0.6338028169014085,0.0,0.42857142857142855,1.0
2364,0.12857142857142856,0.11184210526315788,0.020546654099905748,0.009255409929326303,0.04635493868750842,0.14084507042253522,0.0,0.8571428571428571,1.0
205,0.9428571428571428,0.4736842105263158,0.07278405334308664,0.5845458722622148,0.8217221398733324,0.943661971830986,0.0,0.14285714285714285,0.6666666666666666
733,0.3142857142857143,1.0,0.043478260869565216,0.13185403584009803,0.18447648564883437,0.323943661971831,0.0,0.14285714285714285,0.0
1176,0.9571428571428572,0.3421052631578947,0.054374341631091644,0.31057589217338033,0.6550330144185419,0.07042253521126761,0.5,0.2857142857142857,0.6666666666666666
526,0.9857142857142858,0.5921052631578947,0.08691261613033525,0.4739495583805586,0.9999999999999999,0.028169014084507043,1.0,0.2857142857142857,0.6666666666666666
2934,0.2714285714285714,0.5328947368421053,0.0819038642789821,0.0638561290651963,0.27004446840048507,0.28169014084507044,0.0,0.7142857142857142,0.0
915,0.19999999999999998,0.5460526315789473,0.08237511781338361,0.047997396232194824,0.20307236221533484,0.0,1.0,0.7142857142857142,1.0
898,0.2571428571428571,0.19736842105263155,0.03318616994890619,0.035265737478940115,0.12410726317207922,0.26760563380281693,0.0,0.5714285714285714,0.6666666666666666
377,0.07142857142857142,0.17105263157894737,0.03204524033930255,0.010491652626742226,0.03692224767551543,0.0,1.0,0.5714285714285714,1.0
2620,0.5428571428571429,0.5460526315789473,0.08327895792551777,0.1905345382141216,0.5360463549386875,0.5492957746478874,0.0,0.42857142857142855,0.3333333333333333
1559,0.6857142857142857,0.29605263157894735,0.047202292792706144,0.19985194261499975,0.42123703004985846,0.028169014084507043,1.0,0.2857142857142857,1.0
2357,0.8,0.17105263157894737,0.029531888155827836,0.12314290090366059,0.3463145128688856,0.8028169014084507,0.0,0.42857142857142855,0.3333333333333333
1963,0.42857142857142855,0.42105263157894735,0.06582347754704934,0.16532649206106093,0.34833580380002693,0.028169014084507043,0.5,0.2857142857142857,0.3333333333333333
3344,0.3714285714285714,0.11184210526315788,0.02090969385974098,0.03687394700566703,0.12976687777927504,0.38028169014084506,0.0,0.5714285714285714,0.6666666666666666
348,0.6285714285714286,0.3421052631578947,0.0545816315844591,0.15434982386276613,0.43417329200916316,0.6338028169014085,0.0,0.42857142857142855,0.6666666666666666
386,0.8428571428571429,0.3223684210526315,0.050659754948162106,0.1291736866288865,0.5458833041369088,0.8450704225352113,0.0,0.7142857142857142,0.6666666666666666
198,0.12857142857142856,0.493421052631579,0.07615457115928369,0.02971358554143054,0.12585904864573508,0.0,0.5,0.7142857142857142,1.0
2584,0.9285714285714286,0.3092105263157895,0.049695827264159026,0.21025425026803493,0.5915644791807033,0.07042253521126761,0.5,0.42857142857142855,1.0
1709,0.5714285714285715,0.12499999999999997,0.02321785706075722,0.07527952213202635,0.21156178412612855,0.5774647887323944,0.0,0.42857142857142855,1.0
1050,0.028571428571428574,0.09868421052631579,0.02199183160540371,0.003752488895696125,0.01320576741679019,0.04225352112676056,0.0,0.5714285714285714,1.0
590,0.44285714285714284,1.0,0.0748114985862394,0.09480778067085312,0.4007546152809594,0.028169014084507043,0.5,0.7142857142857142,0.6666666666666666
519,0.8857142857142858,0.5197368421052632,0.07963436709902308,0.2964561954357482,0.8342541436464088,0.07042253521126761,0.5,0.42857142857142855,0.0
3024,0.7428571428571429,0.04605263157894737,0.012234808742197643,0.04509368458671568,0.19080986389974397,0.7464788732394366,0.0,0.7142857142857142,0.0
2542,1.0,0.4013157894736842,0.06272318169146832,0.5469252565477102,0.7687643174774289,0.028169014084507043,1.0,0.14285714285714285,0.6666666666666666
1083,0.5571428571428572,0.3157894736842105,0.050306314797360974,0.128455735947312,0.36127206575933163,0.04225352112676056,0.5,0.42857142857142855,0.6666666666666666
2213,0.014285714285714285,0.5197368421052632,0.08341187558906692,0.007313524276305713,0.025737771189866594,0.0,1.0,0.5714285714285714,0.6666666666666666
3745,0.7285714285714286,0.09868421052631579,0.019158268687015152,0.11337877163424721,0.2386470826034227,0.7323943661971831,0.0,0.2857142857142857,0.6666666666666666
1809,0.014285714285714285,0.5394736842105263,0.07728557964184732,0.011716955123296064,0.023985985716210752,0.0,1.0,0.2857142857142857,0.3333333333333333
3636,0.42857142857142855,0.5723684210526315,0.08701468486820103,0.10463572777862869,0.4422584557337286,0.4366197183098592,0.0,0.7142857142857142,0.0
792,0.7714285714285715,0.1776315789473684,0.03029731813897695,0.161433603920968,0.34011588734671877,0.7746478873239436,0.0,0.2857142857142857,0.6666666666666666
3550,0.7571428571428571,0.35526315789473684,0.05585227074388242,0.15094195129422577,0.5311952567039482,0.028169014084507043,1.0,0.5714285714285714,0.0
1980,0.6142857142857143,0.4736842105263158,0.0733441864450347,0.10995995886484475,0.5425144859183398,0.014084507042253521,1.0,0.8571428571428571,0.3333333333333333
2405,0.45714285714285713,0.493421052631579,0.07648587667437809,0.14975493950068924,0.42123703004985846,0.028169014084507043,0.5,0.42857142857142855,1.0
3355,0.24285714285714283,0.44736842105263164,0.07021677662582469,0.06046102006432839,0.21277455868481335,0.0,1.0,0.5714285714285714,0.0
1530,0.8142857142857143,0.48684210526315785,0.07525431440735805,0.20788022668096184,0.731572564344428,0.8169014084507042,0.0,0.5714285714285714,0.6666666666666666
1410,0.9571428571428572,0.05921052631578946,0.013638631701502466,0.07359473119926482,0.258994744643579,0.9577464788732395,0.0,0.5714285714285714,0.6666666666666666
3187,0.6571428571428571,0.5526315789473684,0.08406360920047326,0.2316013172001838,0.651664196199973,0.04225352112676056,0.5,0.42857142857142855,0.6666666666666666
2971,0.4857142857142857,0.30263157894736836,0.048525649656658135,0.08722622147342625,0.3069667160760005,0.49295774647887325,0.0,0.5714285714285714,1.0
83,0.0857142857142857,0.26315789473684215,0.04254746196310758,0.019279368969214276,0.053901091497102815,0.0,1.0,0.42857142857142855,1.0
2946,0.9857142857142858,0.3223684210526315,0.05090884610206005,0.22734147648950837,0.6396712033418677,0.9859154929577465,0.0,0.42857142857142855,0.3333333333333333
20,0.35714285714285715,0.19078947368421054,0.0321902414268107,0.04740389033542656,0.1668238781835332,0.028169014084507043,0.5,0.5714285714285714,0.0
2107,0.22857142857142856,0.4407894736842105,0.06769418417696957,0.09257415632817685,0.19471769303328393,0.23943661971830987,0.0,0.2857142857142857,0.0
1562,0.028571428571428574,0.6118421052631579,0.0942507068803016,0.021289630877622912,0.04419889502762431,0.04225352112676056,0.0,0.2857142857142857,1.0
973,0.8571428571428572,0.4078947368421053,0.06339518857866844,0.31580895491907895,0.666082738175448,0.8591549295774648,0.0,0.2857142857142857,0.6666666666666666
1710,0.24285714285714283,0.5394736842105263,0.0814221384438161,0.06865523051003217,0.24161164263576337,0.014084507042253521,0.5,0.5714285714285714,0.6666666666666666
2446,0.5857142857142857,0.1776315789473684,0.030160226201696512,0.07344156838719558,0.258455733728608,0.5915492957746479,0.0,0.5714285714285714,0.6666666666666666
1098,0.3857142857142857,0.39473684210526316,0.06096001077150935,0.06975927911369786,0.29497372321789517,0.3943661971830986,0.0,0.7142857142857142,0.6666666666666666
886,0.21428571428571427,0.21052631578947364,0.034754948162111214,0.03842472047786798,0.10780218299420562,0.22535211267605634,0.0,0.42857142857142855,0.6666666666666666
2270,0.3142857142857143,0.11842105263157895,0.0212678769003811,0.0397170317047021,0.11144050667026005,0.014084507042253521,0.5,0.42857142857142855,0.6666666666666666
2897,0.7000000000000001,0.44736842105263164,0.06953817153628652,0.1395121764435595,0.589543188249562,0.056338028169014086,0.5,0.7142857142857142,0.3333333333333333
3155,0.12857142857142856,0.3355263157894737,0.052591894439208295,0.0328725685403584,0.0921708664600458,0.14084507042253522,0.0,0.42857142857142855,1.0
737,0.44285714285714284,0.631578947368421,0.09545829406220546,0.1407183335886047,0.4952162781296321,0.4507042253521127,0.0,0.5714285714285714,0.3333333333333333
1453,0.4714285714285714,0.2236842105263158,0.037783445140544436,0.05814443253178128,0.24592372995553158,0.028169014084507043,0.5,0.7142857142857142,0.6666666666666666
2440,0.7428571428571429,0.44736842105263164,0.06924759482865933,0.17697962934599482,0.622827112249023,0.7464788732394366,0.0,0.5714285714285714,0.3333333333333333
3305,0.9571428571428572,0.2236842105263158,0.03688251926595332,0.13780824015928933,0.48497507074518253,0.9577464788732395,0.0,0.5714285714285714,0.6666666666666666
906,0.14285714285714285,0.24342105263157895,0.040870533801730786,0.023625363761678665,0.08314243363428109,0.15492957746478875,0.0,0.5714285714285714,0.6666666666666666
3667,0.9714285714285714,0.2828947368421052,0.04526765834801732,0.20431919130035228,0.5748551408166015,0.028169014084507043,1.0,0.42857142857142855,1.0
2758,0.39999999999999997,0.29605263157894735,0.0479378595339465,0.08949494562720171,0.2515833445627274,0.028169014084507043,0.5,0.42857142857142855,0.0
947,0.07142857142857142,0.5789473684210527,0.09142318567389256,0.031340940419666105,0.08785877914027758,0.08450704225352113,0.0,0.42857142857142855,1.0
2348,0.8428571428571429,0.07236842105263158,0.014985862393967951,0.17119773319038137,0.23985985716210753,0.07042253521126761,0.5,0.14285714285714285,0.6666666666666666
2503,0.8285714285714286,0.04605263157894737,0.011741401619834183,0.09908357584111911,0.20846247136504514,0.8309859154929577,0.0,0.2857142857142857,0.3333333333333333
715,0.35714285714285715,0.21710526315789472,0.03559776698325237,0.0638880379843774,0.17949063468535237,0.014084507042253521,1.0,0.42857142857142855,0.3333333333333333
3121,0.19999999999999998,0.24999999999999997,0.04059063776311656,0.026777964976770305,0.11346179760140142,0.2112676056338028,0.0,0.7142857142857142,0.0
686,0.6142857142857143,0.2236842105263158,0.037250449832919204,0.14975493950068924,0.3154561379867942,0.04225352112676056,0.5,0.2857142857142857,0.0
3198,0.1857142857142857,0.4013157894736842,0.06146492527265382,0.041928319803951605,0.14755423797331896,0.1971830985915493,0.0,0.5714285714285714,0.3333333333333333
3640,0.5714285714285715,0.11842105263157895,0.022551205719408753,0.07389148414764896,0.2076539549925886,0.04225352112676056,0.5,0.42857142857142855,1.0
3716,0.7857142857142857,0.381578947368421,0.05952941968493336,0.13734236993924542,0.5803800026950545,0.028169014084507043,1.0,0.7142857142857142,1.0
885,0.9285714285714286,0.45394736842105265,0.07030245908662497,0.22334967069995407,0.7860126667565017,0.9295774647887324,0.0,0.5714285714285714,0.6666666666666666
917,0.9857142857142858,0.24999999999999997,0.04082402046586778,0.12748251391228876,0.5387414095135427,0.028169014084507043,1.0,0.7142857142857142,0.6666666666666666
2314,0.8,0.35526315789473684,0.05560791705937794,0.1322369428702711,0.5588195660962134,0.8028169014084507,0.0,0.7142857142857142,0.6666666666666666
2370,0.49999999999999994,0.19078947368421054,0.03283066289663839,0.0667789860621841,0.23500875892736828,0.5070422535211268,0.0,0.5714285714285714,0.6666666666666666
1265,0.6142857142857143,0.375,0.05903521549138892,0.10706080563639149,0.45249966311817813,0.04225352112676056,0.5,0.7142857142857142,0.3333333333333333
483,0.6714285714285715,0.5855263157894737,0.08916509582155199,0.16580512584877727,0.7005794367335938,0.676056338028169,0.0,0.7142857142857142,1.0
2812,0.9285714285714286,0.4276315789473685,0.0661325793276783,0.5312260683106141,0.7466648699636167,0.9295774647887324,0.0,0.14285714285714285,0.6666666666666666
3239,0.9428571428571428,0.4276315789473685,0.06649598379450532,0.1802279573186297,0.76148767012532,0.028169014084507043,1.0,0.7142857142857142,0.6666666666666666
277,0.1857142857142857,0.5986842105263158,0.09142318567389256,0.09863685097258386,0.20751920226384582,0.1971830985915493,0.0,0.2857142857142857,0.0
988,0.45714285714285713,0.07236842105263158,0.015594207865649901,0.04771021595956502,0.1339442123703005,0.014084507042253521,1.0,0.42857142857142855,0.3333333333333333
2084,0.24285714285714283,0.48684210526315785,0.07513875798512934,0.08020945014550468,0.22544131518663252,0.2535211267605634,0.0,0.42857142857142855,1.0
1245,0.2714285714285714,0.21052631578947364,0.0349670122525919,0.032074845560831164,0.13583075057269908,0.014084507042253521,0.5,0.7142857142857142,0.0
571,0.5857142857142857,0.5789473684210527,0.0886181051119788,0.14423469648236076,0.6094865921034901,0.04225352112676056,0.5,0.7142857142857142,0.0
1435,0.9714285714285714,0.1644736842105263,0.02856206204155226,0.11651860928166641,0.41005255356420967,0.971830985915493,0.0,0.5714285714285714,1.0
993,0.6714285714285715,0.11842105263157895,0.02185438265786993,0.08490006126512482,0.2386470826034227,0.028169014084507043,1.0,0.42857142857142855,1.0
2127,0.1857142857142857,0.2763157894736842,0.044701763834657335,0.026905600653494666,0.11400080851637244,0.014084507042253521,0.5,0.7142857142857142,1.0
2123,0.9857142857142858,0.0394736842105263,0.010906153224720615,0.056580895491907895,0.23932084624713648,0.07042253521126761,0.5,0.7142857142857142,0.3333333333333333
585,0.04285714285714286,0.2828947368421052,0.04995287464655984,0.016567110838821668,0.03422719310066029,0.056338028169014086,0.0,0.2857142857142857,0.0
1349,0.5428571428571429,0.17105263157894737,0.029411053916237703,0.06697043957727064,0.23568252257108205,0.5492957746478874,0.0,0.5714285714285714,0.6666666666666666
1007,0.45714285714285713,0.48026315789473684,0.07365835546796905,0.19353397661714403,0.4078965099043255,0.4647887323943662,0.0,0.2857142857142857,0.3333333333333333
674,0.21428571428571427,0.3421052631578947,0.05501885014137606,0.05488972277531016,0.15415712168171405,0.22535211267605634,0.0,0.42857142857142855,0.3333333333333333
447,0.19999999999999998,0.4407894736842105,0.06880301602262016,0.08274620922040128,0.17396577280689934,0.0,1.0,0.2857142857142857,0.0
2140,0.34285714285714286,0.3223684210526315,0.0509707822808671,0.053772910603972025,0.22746260611777389,0.35211267605633806,0.0,0.7142857142857142,1.0
2815,0.8142857142857143,0.5921052631578947,0.09048067860508953,0.2437586154081789,0.8578358711763913,0.8169014084507042,0.0,0.5714285714285714,0.3333333333333333
2064,0.39999999999999997,0.24342105263157895,0.040137801033507746,0.062298973809159136,0.2192426896644657,0.014084507042253521,1.0,0.5714285714285714,0.6666666666666666
2968,0.9285714285714286,0.36184210526315785,0.05716448176391627,0.18812222392403125,0.6620401563131653,0.028169014084507043,1.0,0.5714285714285714,0.6666666666666666
2350,0.8142857142857143,0.5394736842105263,0.08245311839838798,0.37509572675754327,0.7912680231774692,0.8169014084507042,0.0,0.2857142857142857,1.0
1690,0.8428571428571429,0.506578947368421,0.07788250078542257,0.5544876703936285,0.7794097830481067,0.8450704225352113,0.0,0.14285714285714285,0.6666666666666666
3094,0.45714285714285713,0.4013157894736842,0.0623197098220661,0.2525654771021596,0.354399676593451,0.4647887323943662,0.0,0.14285714285714285,0.0
1247,0.34285714285714286,0.4078947368421053,0.06352497643732329,0.07738551079797826,0.27233526478911196,0.35211267605633806,0.0,0.5714285714285714,0.3333333333333333
1985,0.028571428571428574,0.35526315789473684,0.054665409990574926,0.006356256700873028,0.02722005120603692,0.04225352112676056,0.0,0.7142857142857142,0.0
294,0.5142857142857143,0.5789473684210527,0.08800978169498433,0.15159289324552,0.5334860530925751,0.014084507042253521,1.0,0.5714285714285714,0.0
1547,0.7142857142857143,0.4736842105263158,0.07362643455120031,0.2243260836268954,0.631181781431074,0.7183098591549296,0.0,0.42857142857142855,1.0
2012,0.5285714285714286,0.375,0.058658663624187715,0.13812413845918212,0.3884921169653685,0.014084507042253521,1.0,0.42857142857142855,1.0
588,0.6,0.006578947368421045,0.00618109286982443,0.08408638382600704,0.11723487400619861,0.014084507042253521,1.0,0.14285714285714285,0.0
2129,1.0,0.14473684210526314,0.026058329240286206,0.14099594118548017,0.3965772806899339,1.0,0.0,0.42857142857142855,0.0
2909,0.34285714285714286,0.5328947368421053,0.08086710650329877,0.23830219022821258,0.3343215200107802,0.35211267605633806,0.0,0.14285714285714285,1.0
425,0.9,0.006578947368421045,0.006582822808671063,0.12802496553836729,0.1790863764991241,0.9014084507042254,0.0,0.14285714285714285,1.0
1054,0.014285714285714285,0.11184210526315788,0.39161168708765315,0.03235564404962475,0.11386605578762968,0.028169014084507043,0.0,0.5714285714285714,1.0
3115,0.9142857142857143,0.13815789473684212,0.02521568911766838,0.10089600245060498,0.3550734402371648,0.07042253521126761,0.5,0.5714285714285714,1.0
556,0.6,0.375,0.059027245029919115,0.08958383475920619,0.4421237030049858,0.014084507042253521,1.0,0.8571428571428571,0.3333333333333333
2425,0.09999999999999999,0.618421052631579,0.09519321394910461,0.0434982386276612,0.12208597224093787,0.11267605633802817,0.0,0.42857142857142855,0.3333333333333333
3319,0.8571428571428572,0.3421052631578947,0.05431003847282953,0.13887399805993772,0.5868481336747069,0.07042253521126761,0.5,0.7142857142857142,0.3333333333333333
3316,0.24285714285714283,0.6381578947368421,0.09697350507906587,0.10016847909327616,0.2816332030723622,0.2535211267605634,0.0,0.42857142857142855,0.6666666666666666
3045,0.3857142857142857,0.506578947368421,0.07738656254207621,0.12826428243222546,0.3607330548443606,0.3943661971830986,0.0,0.42857142857142855,0.6666666666666666
1193,0.49999999999999994,0.6513157894736842,0.0983087234265368,0.20331406034614796,0.5720253335130036,0.5070422535211268,0.0,0.42857142857142855,0.6666666666666666
1716,0.5428571428571429,0.4013157894736842,0.06285797143478576,0.11996477255322407,0.42218029915105776,0.04225352112676056,0.5,0.5714285714285714,0.6666666666666666
3129,0.014285714285714285,0.35526315789473684,0.05136663524976437,0.006021213049471588,0.016574585635359115,0.0,0.5,0.42857142857142855,0.6666666666666666
3377,0.35714285714285715,0.4605263157894737,0.0715217864133981,0.11132064634706694,0.3130305888694246,0.36619718309859156,0.0,0.42857142857142855,0.6666666666666666
3675,0.7571428571428571,0.19078947368421054,0.032778301392816,0.10032164190534537,0.3530521493060234,0.7605633802816901,0.0,0.5714285714285714,0.0
2309,0.5571428571428572,0.06578947368421054,0.014043355325164937,0.03635064073109715,0.15388761622422853,0.5633802816901409,0.0,0.7142857142857142,0.6666666666666666
1285,0.9714285714285714,0.3421052631578947,0.054255624308486655,0.13452070980023192,0.6635224363293356,0.971830985915493,0.0,0.8571428571428571,0.6666666666666666
2341,0.4714285714285714,0.381578947368421,0.05954427011143759,0.08319293408893653,0.35170462201859587,0.014084507042253521,1.0,0.7142857142857142,1.0
2366,0.6857142857142857,0.32894736842105265,0.052030237165554244,0.10766707510083218,0.4550599649642905,0.6901408450704225,0.0,0.7142857142857142,0.6666666666666666
2996,0.9428571428571428,0.625,0.0913950511345253,0.2841553070914382,0.9999999999999999,0.943661971830986,0.0,0.5714285714285714,0.6666666666666666
2087,0.8571428571428572,0.0394736842105263,0.011031967985661532,0.0745137080716802,0.20940574046624444,0.07042253521126761,0.5,0.42857142857142855,1.0
1889,0.7000000000000001,0.05263157894736842,0.01236569274269557,0.036551211080235436,0.18083816197277994,0.028169014084507043,1.0,0.8571428571428571,0.6666666666666666
1591,0.9,0.10526315789473684,0.020587888784165884,0.10926252105988667,0.307236221533486,0.9014084507042254,0.0,0.42857142857142855,0.0
3409,0.2857142857142857,0.12499999999999997,0.022799694807234865,0.02505488334099147,0.10618515024929254,0.014084507042253521,0.5,0.7142857142857142,0.6666666666666666
2249,0.41428571428571426,0.1513157894736842,0.026170279610430412,0.047442181038443866,0.16695863091227597,0.4225352112676056,0.0,0.5714285714285714,0.6666666666666666
3021,0.14285714285714285,0.10526315789473684,0.021591980121669088,0.012418951345280033,0.05282306966716076,0.15492957746478875,0.0,0.7142857142857142,0.6666666666666666
1137,0.5857142857142857,0.381578947368421,0.059714555002019665,0.12387042426098943,0.435925077482819,0.04225352112676056,0.5,0.5714285714285714,0.3333333333333333
2396,0.6142857142857143,0.06578947368421054,0.01473738325764716,0.08268239138203912,0.17383102007815657,0.014084507042253521,1.0,0.2857142857142857,0.3333333333333333
3525,0.9428571428571428,0.5723684210526315,0.08758282105026234,0.2737785265737479,0.9634820105107128,0.07042253521126761,0.5,0.5714285714285714,0.6666666666666666
3544,0.2571428571428571,0.26315789473684215,0.04266084627213652,0.05335809465461786,0.14984503436194582,0.0,1.0,0.42857142857142855,1.0
1711,0.3,0.36184210526315785,0.057150201353782876,0.051858375453106655,0.21937744239320844,0.014084507042253521,0.5,0.7142857142857142,1.0
3095,0.34285714285714286,0.48684210526315785,0.07491046182846371,0.14860621841017002,0.3130305888694246,0.028169014084507043,0.5,0.2857142857142857,1.0
453,0.0857142857142857,0.618421052631579,0.09088461020600512,0.029062643590136314,0.10227732111575258,0.09859154929577466,0.0,0.5714285714285714,0.6666666666666666
913,0.5142857142857143,0.6052631578947368,0.09193264895432662,0.1574896615101853,0.5542379733189596,0.5211267605633803,0.0,0.5714285714285714,0.3333333333333333
2512,0.4714285714285714,0.3092105263157895,0.04925985474302822,0.061084611513467384,0.301711359655033,0.028169014084507043,0.5,0.8571428571428571,1.0
1199,0.9571428571428572,0.2828947368421052,0.045600709652381215,0.20250038290703018,0.5697345371243767,0.9577464788732395,0.0,0.42857142857142855,0.6666666666666666
1274,0.5857142857142857,0.26315789473684215,0.04331044387594811,0.09587992035533772,0.33742083277186363,0.5915492957746479,0.0,0.5714285714285714,1.0
37,0.8571428571428572,0.07236842105263158,0.01623893326740934,0.06025042119773319,0.25481741005255354,0.8591549295774648,0.0,0.7142857142857142,0.6666666666666666
974,0.6142857142857143,0.07236842105263158,0.015487104789649559,0.06355299433297595,0.17854736558415307,0.619718309859155,0.0,0.42857142857142855,0.6666666666666666
983,0.12857142857142856,0.506578947368421,0.07822808671065033,0.036605912084545875,0.12882360867807574,0.0,1.0,0.5714285714285714,0.3333333333333333
2505,0.8857142857142858,0.1644736842105263,0.0980356955851772,0.2841553070914382,0.9999999999999999,0.8873239436619719,0.0,0.5714285714285714,0.0
1418,0.6428571428571429,0.20394736842105263,0.03407367946563947,0.07307780670853117,0.30898800700714185,0.647887323943662,0.0,0.7142857142857142,1.0
1560,0.9857142857142858,0.2236842105263158,0.03679816884340918,0.14163731046102007,0.4984503436194583,0.9859154929577465,0.0,0.5714285714285714,0.0
39,0.34285714285714286,0.19736842105263155,0.034081055607917056,0.03947771481084393,0.16709338364101872,0.35211267605633806,0.0,0.7142857142857142,0.6666666666666666
1486,0.9,0.24342105263157895,0.040130183788878414,0.1381145657834278,0.48605309257512463,0.9014084507042254,0.0,0.5714285714285714,0.6666666666666666
2392,0.8714285714285714,0.32894736842105265,0.052734790672220366,0.11808305800494497,0.5825360463549386,0.07042253521126761,0.5,0.8571428571428571,0.6666666666666666
169,0.3,0.368421052631579,0.05800702596178563,0.06310307857252259,0.22207249696806358,0.3098591549295775,0.0,0.5714285714285714,0.6666666666666666
1355,0.42857142857142855,0.3421052631578947,0.05433097199841902,0.08450758155919742,0.29739927233526475,0.4366197183098592,0.0,0.5714285714285714,0.0
2241,0.5857142857142857,0.11184210526315788,0.02066783358018042,0.07168976872415378,0.20145532947042177,0.5915492957746479,0.0,0.42857142857142855,1.0
3366,0.8142857142857143,0.24342105263157895,0.040381552861646464,0.10466763669780978,0.4423932084624713,0.056338028169014086,0.5,0.7142857142857142,0.0
2461,0.9857142857142858,0.493421052631579,0.07620842870607245,0.3172767652014091,0.8928715806495081,0.028169014084507043,1.0,0.42857142857142855,0.3333333333333333
2891,0.9,0.2763157894736842,0.04519615928369462,0.2525016592637974,0.532408031262633,0.9014084507042254,0.0,0.2857142857142857,0.0
1640,0.3,0.05921052631578946,0.013494987576043182,0.019343186807576452,0.08206441180433903,0.3098591549295775,0.0,0.7142857142857142,0.3333333333333333
1290,0.5571428571428572,0.48026315789473684,0.07408105560791706,0.1412926941338643,0.49723756906077343,0.5633802816901409,0.0,0.5714285714285714,0.6666666666666666
1380,0.8142857142857143,0.36184210526315785,0.05685917644382334,0.13702328074743453,0.5790324754076269,0.8169014084507042,0.0,0.7142857142857142,0.0
